seed,split,position,sample_id
42,test,87,00001075_046.png
42,test,88,00000370_007.png
42,test,89,00000181_048.png
42,test,90,00000218_007.png
42,test,91,00000643_007.png
42,test,92,00000398_008.png
42,test,93,00001170_028.png
42,test,94,00001170_014.png
42,test,95,00001170_000.png
42,test,96,00000149_000.png
42,test,97,00000032_048.png
42,test,98,00000211_038.png
42,test,99,00000211_010.png
42,test,100,00000032_060.png
42,test,101,00000894_002.png
42,test,102,00000211_004.png
42,test,103,00000193_005.png
42,test,104,00000193_011.png
42,test,105,00000732_004.png
42,test,106,00000732_010.png
42,test,107,00000583_041.png
42,test,108,00000506_008.png
42,test,109,00000583_055.png
42,test,110,00000506_020.png
42,test,111,00000013_022.png
42,test,112,00000468_059.png
42,test,113,00000997_001.png
42,test,114,00000013_036.png
42,test,115,00000150_003.png
42,test,116,00000324_011.png
42,test,117,00000324_005.png
42,test,118,00000733_001.png
42,test,119,00000468_049.png
42,test,120,00000013_032.png
42,test,121,00000013_026.png
42,test,122,00000324_001.png
42,test,123,00000324_015.png
42,test,124,00000583_051.png
42,test,125,00000506_018.png
42,test,126,00000583_045.png
42,test,127,00000744_008.png
42,test,128,00000506_030.png
42,test,129,00000506_024.png
42,test,130,00000193_015.png
42,test,131,00000193_001.png
42,test,132,00000732_000.png
42,test,133,00000032_058.png
42,test,134,00000211_028.png
42,test,135,00000211_000.png
42,test,136,00000211_014.png
42,test,137,00000149_004.png
42,test,138,00000740_000.png
42,test,139,00001170_038.png
42,test,140,00001332_000.png
42,test,141,00001170_004.png
42,test,142,00001170_010.png
42,test,143,00000643_003.png
42,test,144,00001075_042.png
42,test,145,00000181_064.png
42,test,146,00000218_003.png
42,test,147,00000181_058.png
42,test,148,00000370_003.png
42,test,149,00000370_002.png
