seed,split,position,sample_id
42,train,998,00000165_001.png
42,train,999,00000191_000.png
42,validation,0,00000705_001.png
42,validation,1,00000080_004.png
42,validation,2,00000497_000.png
42,validation,3,00000857_006.png
42,validation,4,00000039_004.png
42,validation,5,00001301_021.png
42,validation,6,00000870_001.png
42,validation,7,00000620_000.png
42,validation,8,00000758_000.png
42,validation,9,00000652_014.png
42,validation,10,00000248_027.png
42,validation,11,00000766_004.png
42,validation,12,00000777_001.png
42,validation,13,00000927_000.png
42,validation,14,00000071_008.png
42,validation,15,00000061_021.png
42,validation,16,00000411_000.png
42,validation,17,00001073_000.png
42,validation,18,00001045_002.png
42,validation,19,00000244_000.png
42,validation,20,00000395_000.png
42,validation,21,00001018_003.png
42,validation,22,00000908_000.png
42,validation,23,00000042_006.png
42,validation,24,00000090_005.png
42,validation,25,00000140_000.png
42,validation,26,00000547_004.png
42,validation,27,00000963_015.png
42,validation,28,00001027_000.png
42,validation,29,00000556_003.png
42,validation,30,00000860_002.png
42,validation,31,00000652_017.png
42,validation,32,00001206_001.png
42,validation,33,00001194_000.png
42,validation,34,00000580_008.png
42,validation,35,00000254_002.png
42,validation,36,00000132_003.png
42,validation,37,00000104_001.png
42,validation,38,00000286_000.png
42,validation,39,00000569_003.png
42,validation,40,00001304_006.png
42,validation,41,00000502_014.png
42,validation,42,00000502_000.png
42,validation,43,00001008_000.png
42,validation,44,00000824_001.png
42,validation,45,00001280_001.png
42,validation,46,00000177_004.png
42,validation,47,00000325_000.png
42,validation,48,00000556_002.png
42,validation,49,00000595_000.png
42,validation,50,00000080_002.png
42,validation,51,00000151_002.png
42,validation,52,00001036_000.png
42,validation,53,00000486_003.png
42,validation,54,00001072_002.png
42,validation,55,00000263_000.png
42,validation,56,00001230_006.png
42,validation,57,00000652_006.png
42,validation,58,00000099_001.png
42,validation,59,00000900_001.png
42,validation,60,00001304_002.png
42,validation,61,00000766_016.png
42,validation,62,00000937_006.png
42,validation,63,00000901_004.png
42,validation,64,00000869_005.png
42,validation,65,00001147_002.png
42,validation,66,00001231_002.png
42,validation,67,00001207_000.png
42,validation,68,00000878_000.png
42,validation,69,00000115_001.png
42,validation,70,00000099_000.png
42,validation,71,00000652_007.png
42,validation,72,00000591_009.png
42,validation,73,00001054_001.png
42,validation,74,00001206_005.png
42,validation,75,00001301_032.png
42,validation,76,00000949_009.png
42,validation,77,00000368_004.png
42,validation,78,00000090_003.png
42,validation,79,00000547_002.png
42,validation,80,00000038_006.png
42,validation,81,00001125_002.png
42,validation,82,00000419_000.png
42,validation,83,00000714_001.png
42,validation,84,00000151_001.png
42,validation,85,00000091_004.png
42,validation,86,00001301_030.png
42,validation,87,00000926_000.png
42,validation,88,00001018_007.png
42,validation,89,00001304_001.png
42,validation,90,00000766_001.png
42,validation,91,00000825_003.png
42,validation,92,00000937_005.png
42,validation,93,00000384_000.png
42,validation,94,00001322_002.png
42,validation,95,00000628_002.png
42,validation,96,00000652_010.png
42,validation,97,00000400_000.png
42,validation,98,00000410_000.png
42,validation,99,00000237_000.png
42,validation,100,00000459_035.png
42,validation,101,00000227_000.png
42,validation,102,00000039_000.png
42,validation,103,00000547_001.png
42,validation,104,00001103_003.png
42,validation,105,00001108_002.png
42,validation,106,00000372_003.png
42,validation,107,00001283_000.png
42,validation,108,00000623_003.png
42,validation,109,00000213_000.png
42,validation,110,00001250_012.png
42,validation,111,00000165_000.png
42,validation,112,00000720_001.png
42,validation,113,00000648_001.png
42,validation,114,00001205_000.png
42,validation,115,00000459_047.png
42,validation,116,00000677_000.png
42,validation,117,00000022_000.png
42,validation,118,00000511_000.png
42,validation,119,00001154_007.png
42,validation,120,00000121_003.png
42,validation,121,00000877_037.png
42,validation,122,00000131_001.png
42,validation,123,00000924_000.png
42,validation,124,00000934_000.png
42,validation,125,00000372_014.png
42,validation,126,00000683_003.png
42,validation,127,00001101_002.png
42,validation,128,00000798_012.png
42,validation,129,00001151_008.png
42,validation,130,00001029_008.png
42,validation,131,00000225_001.png
42,validation,132,00000143_000.png
42,validation,133,00000720_002.png
42,validation,134,00000213_002.png
42,validation,135,00000040_003.png
42,validation,136,00000897_001.png
42,validation,137,00000318_007.png
42,validation,138,00000811_000.png
42,validation,139,00001122_018.png
42,validation,140,00000827_002.png
42,validation,141,00000359_008.png
42,validation,142,00000372_001.png
42,validation,143,00000372_015.png
42,validation,144,00000412_000.png
42,validation,145,00001232_004.png
42,validation,146,00000121_000.png
42,validation,147,00000877_008.png
42,validation,148,00000742_002.png
42,validation,149,00000491_024.png
42,validation,150,00001255_031.png
42,validation,151,00000491_020.png
42,validation,152,00000627_019.png
42,validation,153,00000693_006.png
42,validation,154,00000485_000.png
42,validation,155,00000761_009.png
42,validation,156,00001078_002.png
42,validation,157,00001136_001.png
42,validation,158,00001068_003.png
42,validation,159,00000190_003.png
42,validation,160,00000623_010.png
42,validation,161,00000224_000.png
42,validation,162,00000459_055.png
42,validation,163,00000372_004.png
42,validation,164,00000775_000.png
42,validation,165,00001145_004.png
42,validation,166,00000005_001.png
42,validation,167,00000189_000.png
42,validation,168,00000978_000.png
42,validation,169,00000363_001.png
42,validation,170,00000397_000.png
42,validation,171,00000627_018.png
42,validation,172,00000121_007.png
42,validation,173,00001154_003.png
42,validation,174,00000877_033.png
42,validation,175,00000491_023.png
42,validation,176,00001204_001.png
42,validation,177,00001222_003.png
42,validation,178,00000023_001.png
42,validation,179,00001249_000.png
42,validation,180,00001317_002.png
42,validation,181,00000318_000.png
42,validation,182,00001104_021.png
42,validation,183,00001025_000.png
42,validation,184,00000707_002.png
42,validation,185,00000180_001.png
42,validation,186,00000278_006.png
42,validation,187,00000809_001.png
42,validation,188,00000721_000.png
42,validation,189,00000947_003.png
42,validation,190,00000854_000.png
42,validation,191,00000632_003.png
42,validation,192,00001250_017.png
42,validation,193,00001250_003.png
42,validation,194,00000798_000.png
42,validation,195,00001282_000.png
42,validation,196,00001110_001.png
42,validation,197,00000143_006.png
42,validation,198,00000586_001.png
42,validation,199,00000798_015.png
42,test,0,00000324_013.png
42,test,1,00000150_001.png
42,test,2,00000733_003.png
42,test,3,00000013_008.png
42,test,4,00000324_007.png
42,test,5,00000997_003.png
42,test,6,00000013_020.png
42,test,7,00000013_034.png
42,test,8,00000506_022.png
42,test,9,00000583_043.png
42,test,10,00000583_057.png
42,test,11,00000732_006.png
42,test,12,00001093_008.png
42,test,13,00000193_007.png
42,test,14,00000193_013.png
42,test,15,00000211_012.png
42,test,16,00000211_006.png
42,test,17,00000894_000.png
42,test,18,00000149_002.png
42,test,19,00001170_016.png
42,test,20,00001170_002.png
42,test,21,00000467_009.png
42,test,22,00000643_005.png
42,test,23,00000370_005.png
42,test,24,00000370_011.png
42,test,25,00000218_005.png
42,test,26,00001075_044.png
42,test,27,00000181_062.png
42,test,28,00001075_045.png
42,test,29,00000181_063.png
42,test,30,00000370_010.png
42,test,31,00000218_004.png
42,test,32,00000370_004.png
42,test,33,00000643_004.png
42,test,34,00000467_008.png
42,test,35,00001170_003.png
42,test,36,00001170_017.png
42,test,37,00000149_003.png
42,test,38,00000211_007.png
42,test,39,00000894_001.png
42,test,40,00000211_013.png
42,test,41,00000193_012.png
42,test,42,00000193_006.png
42,test,43,00001093_009.png
42,test,44,00000732_007.png
42,test,45,00000583_056.png
42,test,46,00000583_042.png
42,test,47,00000506_023.png
42,test,48,00000013_035.png
42,test,49,00000013_021.png
42,test,50,00000997_002.png
42,test,51,00000013_009.png
42,test,52,00000733_002.png
42,test,53,00000324_006.png
42,test,54,00000324_012.png
42,test,55,00000150_000.png
42,test,56,00000324_004.png
42,test,57,00000733_000.png
42,test,58,00000150_002.png
42,test,59,00000324_010.png
42,test,60,00000013_037.png
42,test,61,00000997_000.png
42,test,62,00000468_058.png
42,test,63,00000013_023.png
42,test,64,00000506_021.png
42,test,65,00000506_009.png
42,test,66,00000583_054.png
42,test,67,00000583_040.png
42,test,68,00000732_005.png
42,test,69,00000193_010.png
42,test,70,00000193_004.png
42,test,71,00000894_003.png
42,test,72,00000211_005.png
42,test,73,00000211_011.png
42,test,74,00000032_049.png
42,test,75,00000211_039.png
42,test,76,00000149_001.png
42,test,77,00001170_001.png
42,test,78,00001170_015.png
42,test,79,00001170_029.png
42,test,80,00000643_006.png
42,test,81,00000218_006.png
42,test,82,00000370_006.png
42,test,83,00000181_049.png
42,test,84,00000181_061.png
42,test,85,00001075_047.png
42,test,86,00000181_060.png
42,test,87,00001075_046.png
42,test,88,00000370_007.png
42,test,89,00000181_048.png
42,test,90,00000218_007.png
42,test,91,00000643_007.png
42,test,92,00000398_008.png
42,test,93,00001170_028.png
42,test,94,00001170_014.png
42,test,95,00001170_000.png
42,test,96,00000149_000.png
42,test,97,00000032_048.png
42,test,98,00000211_038.png
42,test,99,00000211_010.png
42,test,100,00000032_060.png
42,test,101,00000894_002.png
42,test,102,00000211_004.png
42,test,103,00000193_005.png
42,test,104,00000193_011.png
42,test,105,00000732_004.png
42,test,106,00000732_010.png
42,test,107,00000583_041.png
42,test,108,00000506_008.png
42,test,109,00000583_055.png
42,test,110,00000506_020.png
42,test,111,00000013_022.png
42,test,112,00000468_059.png
42,test,113,00000997_001.png
42,test,114,00000013_036.png
42,test,115,00000150_003.png
42,test,116,00000324_011.png
42,test,117,00000324_005.png
42,test,118,00000733_001.png
42,test,119,00000468_049.png
42,test,120,00000013_032.png
42,test,121,00000013_026.png
42,test,122,00000324_001.png
42,test,123,00000324_015.png
42,test,124,00000583_051.png
42,test,125,00000506_018.png
42,test,126,00000583_045.png
42,test,127,00000744_008.png
42,test,128,00000506_030.png
42,test,129,00000506_024.png
42,test,130,00000193_015.png
42,test,131,00000193_001.png
42,test,132,00000732_000.png
42,test,133,00000032_058.png
42,test,134,00000211_028.png
42,test,135,00000211_000.png
42,test,136,00000211_014.png
42,test,137,00000149_004.png
42,test,138,00000740_000.png
42,test,139,00001170_038.png
42,test,140,00001332_000.png
42,test,141,00001170_004.png
42,test,142,00001170_010.png
42,test,143,00000643_003.png
42,test,144,00001075_042.png
42,test,145,00000181_064.png
42,test,146,00000218_003.png
42,test,147,00000181_058.png
42,test,148,00000370_003.png
42,test,149,00000370_002.png
42,test,150,00000181_059.png
42,test,151,00000218_002.png
42,test,152,00001075_043.png
42,test,153,00000181_065.png
42,test,154,00000643_002.png
42,test,155,00001170_011.png
42,test,156,00001170_005.png
42,test,157,00001170_039.png
42,test,158,00000740_001.png
42,test,159,00001332_001.png
42,test,160,00000149_005.png
42,test,161,00000211_015.png
42,test,162,00000211_001.png
42,test,163,00000032_059.png
42,test,164,00000211_029.png
42,test,165,00000732_001.png
42,test,166,00000193_000.png
42,test,167,00000193_014.png
42,test,168,00000506_025.png
42,test,169,00000744_009.png
42,test,170,00000506_031.png
42,test,171,00000506_019.png
42,test,172,00000583_044.png
42,test,173,00000583_050.png
42,test,174,00000324_014.png
42,test,175,00000468_060.png
42,test,176,00000324_000.png
42,test,177,00000312_002.png
42,test,178,00000013_027.png
42,test,179,00000997_004.png
42,test,180,00000013_033.png
42,test,181,00000468_048.png
42,test,182,00000013_025.png
42,test,183,00000312_000.png
42,test,184,00000013_031.png
42,test,185,00000013_019.png
42,test,186,00000150_004.png
42,test,187,00000324_016.png
42,test,188,00000324_002.png
42,test,189,00000583_046.png
42,test,190,00000583_052.png
42,test,191,00000506_027.png
42,test,192,00000193_002.png
42,test,193,00000193_016.png
42,test,194,00000732_003.png
42,test,195,00000211_017.png
42,test,196,00000211_003.png
42,test,197,00000149_007.png
42,test,198,00000865_009.png
42,test,199,00001332_003.png
